mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count,production_lag_1,production_rolling_7,equipment_utilization,downtime_ratio,blast_completion_rate,blast_delay_ratio,day_of_year
MOIL-04,Munsar,Maharashtra,Bhandara,2020-02-01,2020,2,8985.5,8906.0,-79.5,99.12,10,9,1.2,51.9,0,13,13,0.0,0,180,5,239.2,8.0,38.98,17473.2,18.1,23.8,0.188,2.2,0.9,2.8,0.3,422,8716.7,9118.2,8985.5,0,79.5,0.88,0,4.35,100.2,0,8392.0,121.63,0.0,Active,0,1,0,86.7,9,8716.7,8282.342857142856,0.9,0.15,1.0,0.0,32
MOIL-05,Chikla,Maharashtra,Bhandara,2020-02-01,2020,2,7987.1,7943.9,-43.2,99.46,9,9,1.3,45.0,0,13,13,0.0,0,160,5,239.2,8.0,40.62,16052.0,19.3,24.7,0.19,2.3,0.8,4.8,0.4,374,7739.7,8124.1,7987.1,0,43.2,0.54,0,4.59,107.0,0,8598.0,119.72,715.8,Active,0,1,0,81.0,9,7739.7,7348.214285714285,1.0,0.1625,1.0,0.0,32
MOIL-03,Kandri,Maharashtra,Nagpur,2020-02-01,2020,2,9983.9,9424.9,-559.0,94.4,10,10,1.4,46.8,0,15,15,0.0,0,245,5,239.2,8.0,39.57,19597.0,21.5,24.8,0.194,2.4,1.4,1.8,0.3,433,9729.5,10142.6,9983.9,0,559.0,5.6,1,5.21,105.3,0,9489.3,119.04,77.2,Active,0,1,0,80.4,9,9729.5,9485.971428571429,1.0,0.175,1.0,0.0,32
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-02-01,2020,2,9905.6,9736.8,-168.8,98.3,10,9,9.7,42.4,1,6,6,0.0,0,65,5,239.2,8.0,39.44,21625.4,16.2,24.5,0.187,0.1,0.0,2.6,2.2,445,9415.5,9915.9,9905.6,0,168.8,1.7,0,5.23,106.6,0,9122.4,120.62,0.0,Active,0,1,0,79.9,9,9415.5,9381.5,0.9,1.2125,1.0,0.0,32
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-02-01,2020,2,6933.9,6636.5,-297.4,95.71,9,8,7.4,48.0,1,6,6,0.0,0,55,4,239.2,8.0,38.24,14001.4,16.5,24.1,0.19,0.3,0.2,2.1,2.2,358,6737.5,7095.2,6933.9,0,297.4,4.29,0,2.91,98.7,0,6982.3,127.97,411.1,Active,0,1,0,80.8,10,6737.5,6520.614285714285,0.8888888888888888,0.925,1.0,0.0,32
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-02-01,2020,2,7987.1,7888.0,-99.1,98.76,9,8,4.8,44.6,1,11,11,0.0,0,195,5,239.2,8.0,36.84,17494.8,13.0,24.9,0.177,2.3,1.4,4.7,0.2,386,7615.8,8079.0,7987.1,0,99.1,1.24,0,3.31,100.4,0,8521.9,123.46,554.3,Active,0,1,0,86.8,9,7615.8,7319.171428571428,0.8888888888888888,0.6,1.0,0.0,32
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-02-01,2020,2,4952.8,4876.2,-76.6,98.45,8,7,1.2,43.3,0,7,7,0.0,0,60,4,239.2,8.0,39.53,9741.7,18.4,24.6,0.214,0.3,0.2,1.6,2.2,296,4775.9,5073.2,4952.8,0,76.6,1.55,0,6.47,92.5,0,5042.4,117.93,145.3,Active,0,1,0,82.8,11,4775.9,4636.428571428571,0.875,0.15,1.0,0.0,32
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-02-01,2020,2,21964.6,21790.9,-173.7,99.21,15,15,6.5,59.5,1,19,19,0.0,0,383,7,239.2,8.0,39.74,45795.9,19.4,24.2,0.203,2.1,0.6,3.7,0.8,756,21431.9,22527.8,21964.6,0,173.7,0.79,0,4.4,100.1,0,23069.9,120.64,866.9,Active,0,1,0,80.1,9,21431.9,20442.657142857144,1.0,0.8125,1.0,0.0,32
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-03-01,2020,3,9905.6,9444.8,-460.8,95.35,10,9,9.4,46.8,1,8,8,0.0,0,65,5,239.2,8.0,38.67,17246.6,14.7,30.5,0.194,0.3,0.1,4.5,1.9,434,9736.8,9532.4,9905.6,0,460.8,4.65,0,3.5,90.8,0,8593.2,123.57,0.0,Active,0,1,0,82.4,11,9736.8,9768.214285714286,0.9,1.175,1.0,0.0,61
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2020-03-01,2020,3,11980.7,11673.1,-307.6,97.43,11,11,0.8,43.8,0,16,16,0.0,0,220,5,239.2,8.0,41.51,20062.5,11.6,28.5,0.172,2.1,1.1,4.0,0.4,504,11474.3,11459.3,11980.7,0,307.6,2.57,0,3.68,85.2,0,12161.0,127.23,302.8,Active,0,1,0,83.9,9,11474.3,11462.5,1.0,0.1,1.0,0.0,61
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-03-01,2020,3,21964.6,20978.3,-986.3,95.51,15,14,9.5,51.2,1,19,19,0.0,0,383,7,239.2,8.0,40.07,47485.8,15.8,29.2,0.174,2.2,1.1,2.4,0.6,755,21790.9,21400.4,21964.6,0,986.3,4.49,0,5.2,102.8,0,19492.1,117.64,0.0,Active,0,1,0,78.7,9,21790.9,21360.12857142857,0.9333333333333333,1.1875,1.0,0.0,61
MOIL-05,Chikla,Maharashtra,Bhandara,2020-03-01,2020,3,7987.1,7547.6,-439.5,94.5,9,9,6.6,43.9,1,12,11,4.4,1,160,5,239.2,8.0,38.77,15717.7,14.6,29.3,0.193,2.3,1.3,4.8,0.3,388,7943.9,7743.7,7987.1,0,439.5,5.5,1,5.2,100.4,0,6948.9,120.71,0.0,Active,0,1,0,80.5,10,7943.9,7699.257142857142,1.0,0.825,0.9166666666666666,0.55,61
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-03-01,2020,3,6933.9,7025.2,91.3,101.32,9,8,0.9,49.0,0,5,5,0.0,0,55,4,239.2,8.0,38.64,14816.3,12.9,29.1,0.176,0.1,0.1,5.0,1.9,349,6636.5,6799.7,6933.9,1,0.0,0.0,0,4.44,99.7,0,7201.4,118.85,202.4,Active,0,1,0,85.4,10,6636.5,6769.6285714285705,0.8888888888888888,0.1125,1.0,0.0,61
MOIL-03,Kandri,Maharashtra,Nagpur,2020-03-01,2020,3,9983.9,9729.8,-254.1,97.45,10,10,6.3,44.4,1,15,14,5.8,1,245,5,239.2,8.0,40.25,16275.0,14.9,28.8,0.172,2.2,1.3,4.3,0.3,435,9424.9,9628.1,9983.9,0,254.1,2.55,0,3.35,95.4,0,9268.1,122.48,0.0,Active,0,1,0,83.0,10,9424.9,9876.057142857142,1.0,0.7875,0.9333333333333333,0.725,61
MOIL-04,Munsar,Maharashtra,Bhandara,2020-03-01,2020,3,8985.5,8718.5,-267.0,97.03,10,10,1.0,44.8,0,12,12,0.0,0,180,5,239.2,8.0,38.97,14421.8,15.0,30.5,0.175,2.1,0.9,3.2,0.3,405,8906.0,8780.4,8985.5,0,267.0,2.97,0,4.97,92.8,0,9329.6,120.46,732.5,Active,0,1,0,80.3,9,8906.0,8683.471428571429,1.0,0.125,1.0,0.0,61
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-03-01,2020,3,7987.1,7780.8,-206.3,97.42,9,9,9.7,49.4,1,11,11,0.0,0,195,5,239.2,8.0,39.9,17392.3,12.7,29.3,0.192,2.2,1.4,3.4,0.2,373,7888.0,7761.5,7987.1,0,206.3,2.58,0,4.42,95.5,0,8044.1,129.67,244.3,Active,0,1,0,84.0,9,7888.0,7676.0,1.0,1.2125,1.0,0.0,61
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-03-01,2020,3,8985.5,8779.4,-206.1,97.71,10,10,4.4,47.9,1,16,16,0.0,0,210,5,239.2,8.0,39.11,18368.4,14.6,30.3,0.173,2.2,0.8,2.5,0.3,422,8817.3,8754.0,8985.5,0,206.1,2.29,0,5.04,93.0,0,7896.1,126.16,0.0,Active,0,1,0,84.9,10,8817.3,8588.257142857143,1.0,0.55,1.0,0.0,61
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-03-01,2020,3,4952.8,4670.8,-282.0,94.31,8,7,18.8,38.8,2,7,7,0.0,0,60,4,239.2,8.0,39.31,9485.7,12.3,28.9,0.175,0.1,0.1,3.3,1.7,311,4876.2,4774.3,4952.8,0,282.0,5.69,1,4.53,91.9,0,4976.6,122.05,296.4,Active,0,1,0,83.3,10,4876.2,4823.242857142856,0.875,2.35,1.0,0.0,61
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-04-01,2020,4,20966.2,21226.2,260.0,101.24,15,15,0.6,59.3,0,21,21,0.0,0,383,7,239.2,8.0,41.07,36233.1,8.3,34.4,0.162,2.0,1.2,2.0,0.1,762,20978.3,21331.8,20966.2,1,0.0,0.0,0,4.34,100.7,0,20366.1,124.76,0.0,Active,0,1,0,87.1,9,20978.3,21989.4,1.0,0.075,1.0,0.0,92
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-04-01,2020,4,6618.7,6386.8,-231.9,96.5,9,8,0.7,46.8,0,5,5,0.0,0,55,4,239.2,8.0,38.59,12633.7,10.9,34.8,0.19,0.1,0.0,4.1,2.0,373,7025.2,6682.8,6618.7,0,231.9,3.5,0,2.26,88.9,0,5907.8,122.56,0.0,Active,0,1,0,80.0,9,7025.2,7015.742857142858,0.8888888888888888,0.0875,1.0,0.0,92
MOIL-04,Munsar,Maharashtra,Bhandara,2020-04-01,2020,4,8577.1,8450.4,-126.7,98.52,10,10,4.7,40.5,1,14,14,0.0,0,180,5,239.2,8.0,38.09,17621.2,9.4,34.1,0.179,2.0,0.7,4.3,0.2,412,8718.5,8691.6,8577.1,0,126.7,1.48,0,4.3,89.5,0,8683.2,117.99,181.9,Active,0,1,0,85.5,9,8718.5,9065.585714285715,1.0,0.5875,1.0,0.0,92
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2020-04-01,2020,4,11436.1,11126.8,-309.3,97.3,11,10,20.4,48.0,3,17,17,0.0,0,220,5,239.2,8.0,38.86,24468.9,9.8,34.9,0.177,2.1,1.3,5.1,0.4,492,11673.1,11424.7,11436.1,0,309.3,2.7,0,5.52,79.4,0,10570.8,128.19,0.0,Active,0,1,0,83.3,9,11673.1,11827.057142857142,0.9090909090909091,2.55,1.0,0.0,92
MOIL-05,Chikla,Maharashtra,Bhandara,2020-04-01,2020,4,7624.1,7386.1,-238.0,96.88,9,8,7.5,39.2,2,15,15,0.0,0,160,5,239.2,8.0,39.13,15078.6,9.2,33.9,0.17,2.1,0.7,1.5,0.2,402,7547.6,7625.9,7624.1,0,238.0,3.12,0,4.33,85.9,0,7187.2,120.27,0.0,Active,0,1,0,83.1,10,7547.6,7916.628571428571,0.8888888888888888,0.9375,1.0,0.0,92
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-04-01,2020,4,7624.1,7424.9,-199.2,97.39,9,9,8.1,40.9,2,11,11,0.0,0,195,5,239.2,8.0,37.52,15734.1,7.6,33.5,0.156,2.1,1.2,3.0,0.3,398,7780.8,7697.9,7624.1,0,199.2,2.61,0,3.07,91.8,0,6842.7,124.73,0.0,Active,0,1,0,88.5,11,7780.8,7974.071428571428,1.0,1.0125,1.0,0.0,92
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-04-01,2020,4,9455.3,8829.1,-626.2,93.38,10,10,21.0,39.9,3,8,8,0.0,0,65,5,239.2,8.0,37.91,20144.5,9.3,35.2,0.163,0.2,0.1,4.8,1.8,431,9444.8,9336.9,9455.3,0,626.2,6.62,1,4.48,100.3,0,9594.4,121.24,855.7,Active,1,1,0,82.9,10,9444.8,9984.857142857143,1.0,2.625,1.0,0.0,92
MOIL-03,Kandri,Maharashtra,Nagpur,2020-04-01,2020,4,9530.1,9397.7,-132.4,98.61,10,9,0.7,50.3,0,12,12,0.0,0,245,5,239.2,8.0,39.66,16373.5,10.6,35.6,0.166,2.1,1.3,4.3,0.2,438,9729.8,9517.5,9530.1,0,132.4,1.39,0,5.06,87.4,0,10164.6,117.27,648.1,Active,0,1,0,80.8,11,9729.8,10191.0,0.9,0.0875,1.0,0.0,92
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-04-01,2020,4,8577.1,8348.6,-228.5,97.34,10,10,20.9,42.9,3,15,15,0.0,0,210,5,239.2,8.0,38.13,15682.8,10.9,34.7,0.195,2.1,1.1,4.8,0.3,420,8779.4,8648.4,8577.1,0,228.5,2.66,0,2.38,92.6,0,7467.0,127.06,0.0,Active,0,1,0,80.9,10,8779.4,8951.357142857143,1.0,2.6125,1.0,0.0,92
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-04-01,2020,4,4727.7,4576.0,-151.7,96.79,8,7,10.8,36.5,2,7,7,0.0,0,60,4,239.2,8.0,39.35,9870.8,9.9,35.2,0.163,0.1,0.0,3.3,1.8,301,4670.8,4707.7,4727.7,0,151.7,3.21,0,4.17,86.3,0,4105.6,119.25,0.0,Active,0,1,0,77.3,10,4670.8,5013.042857142857,0.875,1.35,1.0,0.0,92
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-05-01,2020,5,7261.0,7094.1,-166.9,97.7,9,9,1.1,37.5,0,14,14,0.0,0,195,5,239.2,8.0,38.46,12302.9,16.1,37.8,0.21,2.1,0.7,2.4,0.4,395,7424.9,7433.3,7261.0,0,166.9,2.3,0,5.19,88.5,0,6685.0,124.73,0.0,Active,0,1,0,85.3,10,7424.9,8079.599999999999,1.0,0.1375,1.0,0.0,122
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-05-01,2020,5,4502.5,4499.5,-3.0,99.93,8,7,9.8,47.4,1,8,8,0.0,0,60,4,239.2,8.0,35.34,8914.4,16.7,38.3,0.197,0.1,0.0,3.7,2.0,313,4576.0,4582.1,4502.5,0,3.0,0.07,0,4.93,100.8,0,4414.2,122.98,0.0,Active,0,1,0,92.5,10,4576.0,5054.214285714285,0.875,1.225,1.0,0.0,122
MOIL-03,Kandri,Maharashtra,Nagpur,2020-05-01,2020,5,9076.3,8942.9,-133.4,98.53,10,9,9.8,44.8,1,16,16,0.0,0,245,5,239.2,8.0,39.57,18249.9,18.1,39.0,0.202,2.3,1.4,2.6,0.7,444,9397.7,9356.8,9076.3,0,133.4,1.47,0,4.91,100.9,0,9074.5,122.62,135.9,Active,0,1,0,83.0,10,9397.7,10247.042857142858,0.9,1.225,1.0,0.0,122
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-05-01,2020,5,9005.1,9067.9,62.8,100.7,10,9,0.9,46.2,0,8,8,0.0,0,65,5,239.2,8.0,38.98,19035.4,14.2,38.0,0.189,0.2,0.1,3.4,1.9,445,8829.1,9113.9,9005.1,1,0.0,0.0,0,4.05,102.9,0,9219.7,128.82,119.0,Active,0,1,0,84.9,11,8829.1,10043.728571428572,0.9,0.1125,1.0,0.0,122
MOIL-04,Munsar,Maharashtra,Bhandara,2020-05-01,2020,5,8168.6,8335.9,167.3,102.05,10,9,7.0,39.5,1,16,16,0.0,0,180,5,239.2,8.0,38.95,13209.8,16.2,38.0,0.181,2.2,0.9,4.2,0.7,413,8450.4,8501.6,8168.6,1,0.0,0.0,0,4.43,96.0,0,8917.6,119.04,545.7,Active,0,1,0,82.3,10,8450.4,9106.028571428571,0.9,0.875,1.0,0.0,122
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2020-05-01,2020,5,10891.5,10798.6,-92.9,99.15,11,10,10.1,52.8,2,13,13,0.0,0,220,5,239.2,8.0,38.75,21983.1,16.6,38.7,0.187,2.3,0.8,1.8,0.3,499,11126.8,11199.5,10891.5,0,92.9,0.85,0,5.07,101.2,0,10201.0,121.48,0.0,Active,0,1,0,79.2,11,11126.8,12032.885714285714,0.9090909090909091,1.2625,1.0,0.0,122
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-05-01,2020,5,6303.6,6081.5,-222.1,96.48,9,9,1.0,47.2,0,5,5,0.0,0,55,4,239.2,8.0,39.03,13281.1,14.3,37.8,0.194,0.2,0.1,4.0,2.0,358,6386.8,6497.8,6303.6,0,222.1,3.52,0,2.8,92.0,0,6630.6,122.88,292.0,Active,0,1,0,85.4,10,6386.8,7068.328571428571,1.0,0.125,1.0,0.0,122
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-05-01,2020,5,19967.8,19656.3,-311.5,98.44,15,14,1.0,58.2,0,21,21,0.0,0,383,7,239.2,8.0,40.67,35551.6,15.2,37.3,0.194,2.2,0.8,4.1,0.2,759,21226.2,20620.3,19967.8,0,311.5,1.56,0,4.23,87.4,0,18965.0,117.43,0.0,Active,0,1,0,78.3,9,21226.2,22378.985714285714,0.9333333333333333,0.125,1.0,0.0,122
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-05-01,2020,5,8168.6,8137.6,-31.0,99.62,10,9,8.5,40.2,1,13,13,0.0,0,210,5,239.2,8.0,37.75,15003.6,16.2,37.4,0.204,2.1,1.1,2.5,0.4,428,8348.6,8421.9,8168.6,0,31.0,0.38,0,4.01,92.6,0,7474.5,126.37,0.0,Active,0,1,0,85.6,11,8348.6,9089.257142857143,0.9,1.0625,1.0,0.0,122
MOIL-05,Chikla,Maharashtra,Bhandara,2020-05-01,2020,5,7261.0,7010.9,-250.1,96.56,9,8,6.4,41.3,1,11,10,4.2,1,160,5,239.2,8.0,39.9,13439.1,17.0,38.0,0.176,2.1,0.8,5.3,0.4,373,7386.1,7314.9,7261.0,0,250.1,3.44,0,5.2,86.8,0,6782.9,117.61,0.0,Active,0,1,0,75.6,11,7386.1,8038.414285714286,0.8888888888888888,0.8,0.9090909090909091,0.525,122
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-06-01,2020,6,3827.2,3648.7,-178.5,95.34,8,5,17.0,39.9,1,7,7,0.0,0,60,3,232.0,8.0,37.1,8031.9,151.9,32.1,0.514,2.1,0.8,6.5,7.3,316,4499.5,4241.4,3827.2,0,178.5,4.66,0,5.13,73.6,0,3853.9,125.41,122.6,Active,0,1,1,68.0,8,4499.5,4942.585714285714,0.625,2.125,1.0,0.0,153
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2020-06-01,2020,6,9257.8,8266.0,-991.8,89.29,11,10,39.8,49.3,4,14,14,0.0,0,220,4,232.0,8.0,38.48,17775.3,151.6,32.5,0.535,3.1,1.5,5.9,2.7,482,10798.6,10063.8,9257.8,0,991.8,10.71,1,6.32,74.0,0,8065.3,124.04,0.0,Active,0,1,1,60.8,9,10798.6,11857.114285714286,0.9090909090909091,4.975,1.0,0.0,153
MOIL-03,Kandri,Maharashtra,Nagpur,2020-06-01,2020,6,7714.8,7107.2,-607.6,92.12,10,8,16.6,51.7,1,14,13,4.0,1,245,4,232.0,8.0,39.21,15012.5,156.8,32.4,0.55,4.4,2.8,5.7,3.9,442,8942.9,8482.6,7714.8,0,607.6,7.88,1,6.13,74.3,0,7212.0,120.06,71.6,Active,0,1,1,61.9,9,8942.9,9987.442857142856,0.8,2.075,0.9285714285714286,0.5,153
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-06-01,2020,6,7654.3,7490.1,-164.2,97.85,10,7,15.5,50.0,0,6,6,0.0,0,65,4,227.2,8.0,40.43,14946.5,232.7,31.2,0.55,3.0,1.7,8.3,5.2,434,9067.9,8462.4,7654.3,0,164.2,2.15,0,8.12,61.5,0,6903.4,119.69,0.0,Active,0,1,1,51.1,7,9067.9,9846.199999999999,0.7,1.9375,1.0,0.0,153
MOIL-04,Munsar,Maharashtra,Bhandara,2020-06-01,2020,6,6943.3,6529.2,-414.1,94.04,10,8,16.2,46.1,1,12,12,0.0,0,180,4,230.4,8.0,41.39,11756.6,177.9,34.0,0.55,4.2,1.3,5.5,7.0,428,8335.9,7771.8,6943.3,0,414.1,5.96,1,6.94,78.1,0,7185.6,123.06,422.3,Active,0,1,1,56.3,9,8335.9,8975.942857142856,0.8,2.025,1.0,0.0,153
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-06-01,2020,6,6943.3,6440.3,-503.0,92.75,10,9,9.8,44.6,0,15,13,6.6,2,210,4,232.0,8.0,38.58,12102.1,147.3,31.8,0.525,4.8,2.8,5.0,5.3,411,8137.6,7642.2,6943.3,0,503.0,7.24,1,6.98,69.1,0,6838.3,124.69,382.4,Active,0,1,1,61.7,7,8137.6,8946.771428571428,0.9,1.225,0.8666666666666667,0.825,153
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-06-01,2020,6,6171.9,5883.6,-288.3,95.33,9,7,10.0,41.8,0,12,11,5.2,1,195,4,232.0,8.0,37.69,11143.0,150.3,32.1,0.516,4.5,1.5,7.8,4.5,376,7094.1,6800.9,6171.9,0,288.3,4.67,0,6.44,81.5,0,6408.7,124.97,357.4,Active,0,1,1,66.1,8,7094.1,7911.328571428572,0.7777777777777778,1.25,0.9166666666666666,0.65,153
MOIL-05,Chikla,Maharashtra,Bhandara,2020-06-01,2020,6,6171.9,5878.8,-293.1,95.25,9,8,11.0,40.8,0,12,11,4.2,1,160,4,231.2,8.0,40.51,13028.8,165.5,31.3,0.549,3.0,1.8,7.3,6.6,384,7010.9,6758.6,6171.9,0,293.1,4.75,0,5.99,72.4,0,6058.5,122.7,99.0,Active,0,1,1,63.0,8,7010.9,7893.485714285714,0.8888888888888888,1.375,0.9166666666666666,0.525,153
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-06-01,2020,6,5358.0,4456.6,-901.4,83.18,9,6,53.2,44.9,5,5,4,3.3,1,55,3,230.4,8.0,37.04,9429.1,185.4,32.2,0.55,3.7,2.6,4.8,6.3,366,6081.5,5641.6,5358.0,0,901.4,16.82,1,6.57,69.5,0,4420.1,121.3,0.0,Active,0,1,1,64.7,9,6081.5,6925.785714285715,0.6666666666666666,6.65,0.8,0.4125,153
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-06-01,2020,6,16972.6,15445.7,-1526.9,91.0,15,14,20.1,61.6,2,18,18,0.0,0,383,6,231.2,8.0,43.08,32942.0,159.9,31.9,0.549,4.8,3.0,6.9,3.1,738,19656.3,18776.1,16972.6,0,1526.9,9.0,1,7.77,81.4,0,16806.8,122.83,1056.2,Active,0,1,1,62.3,9,19656.3,21993.8,0.9333333333333333,2.5125,1.0,0.0,153
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2020-07-01,2020,7,6753.8,5477.7,-1276.1,81.11,10,7,45.5,50.2,4,7,7,0.0,0,65,3,224.0,8.0,38.17,13880.2,304.2,27.9,0.55,2.5,1.0,8.0,12.7,429,7490.1,7345.2,6753.8,0,1276.1,18.89,1,7.66,64.3,0,5473.5,122.31,0.0,Active,0,1,1,44.6,5,7490.1,9225.642857142857,0.7,5.6875,1.0,0.0,183
MOIL-05,Chikla,Maharashtra,Bhandara,2020-07-01,2020,7,5445.8,4717.4,-728.4,86.63,9,7,28.6,41.1,2,13,11,6.5,2,160,4,226.4,8.0,39.79,8850.3,251.6,28.1,0.55,3.6,1.8,9.9,10.3,393,5878.8,5869.0,5445.8,0,728.4,13.38,1,7.76,76.3,0,5047.6,125.67,224.2,Active,0,1,1,55.5,8,5878.8,7456.528571428571,0.7777777777777778,3.575,0.8461538461538461,0.8125,183
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2020-07-01,2020,7,4727.7,4029.2,-698.5,85.23,9,6,41.1,47.6,4,7,6,5.9,1,55,2,224.0,8.0,39.37,8591.7,301.9,27.0,0.55,4.6,1.7,8.4,8.9,352,4456.6,4855.8,4727.7,0,698.5,14.77,1,9.31,64.0,0,3966.5,120.48,0.0,Active,0,1,1,43.9,7,4456.6,6462.228571428573,0.6666666666666666,5.1375,0.8571428571428571,0.7375,183
MOIL-02,Gumgaon,Maharashtra,Nagpur,2020-07-01,2020,7,5445.8,4534.8,-911.0,83.27,9,6,34.9,49.0,5,15,14,3.1,1,195,4,225.6,8.0,35.4,10658.8,267.2,28.1,0.55,4.2,2.0,6.9,4.8,389,5883.6,5837.5,5445.8,0,911.0,16.73,1,9.83,67.2,0,4272.1,124.27,0.0,Active,0,1,1,46.8,5,5883.6,7488.614285714286,0.6666666666666666,4.3625,0.9333333333333333,0.3875,183
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2020-07-01,2020,7,14975.8,13208.4,-1767.4,88.2,15,13,27.7,57.0,1,17,15,8.0,2,383,6,224.8,8.0,43.28,24667.0,287.7,27.5,0.55,3.0,1.6,7.3,8.7,754,15445.7,16103.5,14975.8,0,1767.4,11.8,1,7.81,69.8,0,12520.6,119.87,0.0,Active,0,1,1,49.8,6,15445.7,20698.571428571428,0.8666666666666667,3.4625,0.8823529411764706,1.0,183
MOIL-03,Kandri,Maharashtra,Nagpur,2020-07-01,2020,7,6807.2,5832.6,-974.6,85.68,10,7,40.5,39.2,3,12,10,9.2,2,245,3,224.0,8.0,38.15,12354.2,312.2,27.6,0.55,6.8,2.5,9.5,11.1,448,7107.2,7294.2,6807.2,0,974.6,14.32,1,9.64,55.1,0,5402.8,123.97,0.0,Active,0,1,1,42.4,6,7107.2,9372.199999999999,0.7,5.0625,0.8333333333333334,1.15,183
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2020-07-01,2020,7,8168.6,7256.8,-911.8,88.84,11,10,30.2,49.4,4,17,16,3.8,1,220,4,228.8,8.0,39.18,17113.9,214.2,26.7,0.55,4.6,2.6,6.6,9.3,490,8266.0,8773.8,8168.6,0,911.8,11.16,1,8.52,75.3,0,7675.1,124.17,426.6,Active,0,1,1,58.4,7,8266.0,11153.214285714286,0.9090909090909091,3.775,0.9411764705882353,0.475,183
MOIL-04,Munsar,Maharashtra,Bhandara,2020-07-01,2020,7,6126.5,5150.9,-975.6,84.08,10,9,60.8,50.1,7,16,13,9.0,3,180,4,228.8,8.0,36.03,11066.7,213.4,28.1,0.55,3.3,1.5,7.6,9.5,407,6529.2,6672.0,6126.5,0,975.6,15.92,1,8.74,61.8,0,5112.3,125.72,0.0,Active,0,1,1,52.8,7,6529.2,8484.07142857143,0.9,7.6,0.8125,1.125,183
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-07-01,2020,7,3376.9,2809.3,-567.6,83.19,8,5,36.9,40.2,4,5,4,5.7,1,60,2,224.0,8.0,37.78,6661.5,327.4,28.4,0.55,1.8,1.1,8.9,13.9,301,3648.7,3652.5,3376.9,0,567.6,16.81,1,9.93,83.7,0,3024.3,122.65,177.7,Active,0,1,1,42.6,6,3648.7,4659.214285714285,0.625,4.6125,0.8,0.7125,183
MOIL-01,Beldongri,Maharashtra,Nagpur,2020-07-01,2020,7,6126.5,5262.1,-864.4,85.89,10,9,40.6,41.3,4,12,10,4.7,2,210,4,228.8,8.0,38.74,11949.4,215.7,27.3,0.55,5.6,2.6,7.5,9.2,413,6440.3,6613.3,6126.5,0,864.4,14.11,1,8.2,71.4,0,4883.4,125.59,0.0,Active,0,1,1,57.0,7,6440.3,8471.957142857142,0.9,5.075,0.8333333333333334,0.5875,183
